time_ms,iso,REGIME_MOTEUR,TENSION_ALIMENTATION_CALCULATEUR_CONTROLE_MOTEUR,TEMPERATURE_D_EAU_MOTEUR_d,TEMPS_INJECTION_CYLINDRE_01,TEMPS_INJECTION_CYLINDRE_02,TEMPS_INJECTION_CYLINDRE_03,TEMPS_INJECTION_CYLINDRE_04,ETAT_SONDE_A_OXYGENE_AMONT,ETAT_REGULATION_SONDE_A_OXYGENE_AMONT,TENSION_SONDE_A_OXYGENE_AMONT,ETAT_SONDE_A_OXYGENE_AVAL,ETAT_REGULATION_SONDE_A_OXYGENE_AVAL,TENSION_SONDE_A_OXYGENE_AVAL,RCOAMONT,RCOAVAL,FACTEUR_CORRECTION_RICHESSE_AMONT,FACTEUR_CORRECTION_RICHESSE_AVAL,CHARGE_ESTIMEE_CANISTER,CON_RICHESSE,CDERCOELECPURGE,AVANCE_ALLUMAGE_OPTIMAL,AVANCE_ALLUMAGE_MAXIMUM,AVANCE_ALLUMAGE_MINIMUM,AVANCE_ALLUMAGE_APPLIQUEE_A_CHAQUE_CYLINDRE,AVANCE_APPLIQUEE_CYL_2,AVANCE_APPLIQUEE_CYL_3,AVANCE_APPLIQUEE_CYL_4,RETRAIT_AVANCE_ALLUMAGE_CYLINDRE_01,RETRAIT_AVANCE_ALLUMAGE_CYLINDRE_02,RETRAIT_AVANCE_ALLUMAGE_CYLINDRE_03,RETRAIT_AVANCE_ALLUMAGE_CYLINDRE_04,TEMP_AIR_ADMISSION_SUP,REMPLISSAGE_DE_CONSIGNE,REMPLISSAGE_MESURE,DEBIT_AIR,CONSIGNE_PRESSION_ADMISSION,PRESSIONTUBULURE,ANGLE_PAPILLON_CONSIGNE,ANGLE_PAPILLON_MESURE,TENSION_RECOPIE_POSITION_PAPILLON_01,TENSION_RECOPIE_POSITION_PAPILLON_02,CONSIGNE_POSITION_DEPHASEUR_AAC_ADMISSION,POS_DEPHASEUR_ACC_1,RCO_ELECTROVANNE_DEPHASEUR_ACC_1,ETAT_COH_POSITION_AAC_ADMI_VIL,COMPTDEMMOT,DEBAIRCONS,DEPASSEMENT_SEUIL_ENCRASSEMENT_MOTEUR,COMPTEUR_NB_DEMARRAGE_A_FROID,COUPLE_MOTEUR_EFFECTIF_AIR,COUPLE_MOTEUR_EFFECTIF_AVANCE,COUPLE_MOTEUR_AVANCE,COUPLE_RESISTANT_MOTEUR_ESTIME,COUPLE_VOLONTE_CONDUCTEUR,REGMOTRALENTI,VITESSE_VEHICULE,PEDALE_ACCELERATEUR_1,PEDALE_ACCELERATEUR_2,POSPEDACC1,POSPEDACC2,VITESSE_CONSIGNE_REGULATION_VITESSE,ETAT_RVV,VITESSE_CONSIGNE_LIMITATION_DE_VITESSE,ETAT_LVV,ETAT_CONTACTEUR_FREIN_PRINCIPAL,ETAT_CONTACTEUR_PEDALE_FREIN,INFORMATION_CAPTEUR_EMBRAYAGE,INFORMATION_POINT_DUR_PEDALE_ACCELERATEUR,RAPPORT_ENGAGE,TYPE_BOITE_VITESSES,ETAT_MTH,ETAT_FONCTIONNEMENT_MOTEUR_THERMIQUE,ETAT_REVEIL_CALCULATEUR,POSITION_PEDALE_EMBRAYAGE,NIVEAU_CARBURANT_AFFICHE,TEMPS_ARRET_MOTEUR,TEMPERATURE_EAU_DERNIER_ARRET_MOTEUR,AUTORISATION_DEMARRAGE_CALCULATEURS_BV,ETAT_GMP,ETAT_REL_GMV_C5,ETAT_GMV_PTIT_C5,CONSIGNE_VITESSE_GMV_C5,ETAT_RELAIS_GMV,ESTIMATION_PUISSANCE_CONSO_COMPRESSEUR_REFRI,PRESSION_CIRCUIT_REFRIGERANT_a,TENSION_ALIMENTATION_CAPTEURS_01,TENSION_ALIMENTATION_CAPTEURS_02,TENSION_ALIMENTATION_CAPTEURS_03,PRESSION_HUILE_MOTEUR,COMMANDE_RELAIS_PUISSANCE,ETATCDEDEM,TEMPERATURE_AIR_EXTERIEUR,BRUIT_CAPTEUR_CLIQUETIS,INFO_DETECTION_CHOC,ETAT_COMMANDE_POMPE_VIDE_ELECTRIQUE,PRESSION_ATMOSPHERIQUE,PRESSION_MASTERVAC
1789040191655,2026-09-10T15:36:31.656,1342.0,14.3,79.0,2.41,2.41,2.41,2.41,0.0,0.0,0.0,0.0,0.0,0.0,71.0,91.0,1.9839999999993196e-05,1.9839999999993196e-05,2.0,1.47,0.0,40.0,40.0,-16.0,-16.0,-16.0,-16.0,-16.0,0.0,0.0,0.0,0.0,39.0,13.0,13.0,9.1,210.0,210.0,2.0,2.0,610.0,4370.0,0.0,0.0,0.0,1.0,19513.0,9.0,0.0,0.0,-25.8125,-25.8125,-26.125,27.125,-25.8125,750.0,16.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,2.0,4.0,0.0,34.0,8495.0,86.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,32.0,3795.0,0.0,255.0,854.0,234.0
1789040192465,2026-09-10T15:36:32.465,1205.0,14.200000000000001,79.0,1.99,1.99,1.99,1.99,0.0,0.0,34.0,0.0,0.0,0.0,72.0,91.5,1.9839999999993196e-05,1.9839999999993196e-05,2.0,1.272,0.0,39.0,39.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,39.0,13.0,12.0,7.300000000000001,210.0,210.0,1.0,1.0,580.0,4400.0,0.0,0.0,0.0,1.0,19513.0,7.300000000000001,1.0,0.0,-27.75,-22.125,-15.8125,29.0625,-27.75,750.0,13.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,1.0,0.0,8.0,0.0,5.0,1.0,4.0,100.0,32.0,8495.0,86.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,32.0,1337.0,0.0,255.0,854.0,221.0
1789040192973,2026-09-10T15:36:32.974,782.0,14.0,79.0,2.05,2.05,2.05,2.05,1.0,1.0,839.0,1.0,0.0,747.0,75.5,94.5,-0.003093200000000018,-0.003093200000000018,2.0,1.039,3.0,26.0,26.0,-3.0,21.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,39.0,28.0,19.0,8.0,441.0,294.0,3.0,3.0,630.0,4360.0,0.0,0.0,0.0,1.0,19513.0,11.200000000000001,0.0,0.0,-27.75,-22.125,-15.8125,29.0625,-27.75,750.0,9.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,1.0,0.0,8.0,0.0,5.0,1.0,4.0,100.0,32.0,8495.0,86.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,32.0,1337.0,0.0,255.0,854.0,221.0
1789040193634,2026-09-10T15:36:33.634,774.0,14.100000000000001,79.0,3.12,3.12,3.12,3.12,1.0,1.0,800.0,1.0,0.0,795.0,73.5,92.0,-0.008151889999999995,-0.008151889999999995,2.0,0.999,5.0,15.0,15.0,-20.0,-7.0,-7.0,-7.0,-7.0,0.0,0.0,0.0,0.0,40.0,22.0,22.0,9.1,336.0,357.0,2.0,2.0,600.0,4380.0,0.0,0.0,0.0,1.0,19513.0,9.1,0.0,0.0,-27.4375,-5.25,-5.0625,28.75,-27.4375,750.0,8.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,0.0,1.0,0.0,8.0,0.0,5.0,1.0,4.0,100.0,34.0,8495.0,86.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,32.0,1337.0,0.0,255.0,854.0,221.0
1789040194296,2026-09-10T15:36:34.296,758.0,14.200000000000001,79.0,2.7,2.7,2.7,2.7,1.0,1.0,859.0,1.0,0.0,844.0,73.0,91.0,-0.014767100000000005,-0.014767100000000005,2.0,0.999,6.0,16.0,16.0,-14.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,40.0,22.0,21.0,9.1,357.0,336.0,2.0,2.0,620.0,4370.0,0.0,0.0,0.0,1.0,19513.0,9.5,1.0,0.0,-27.4375,-5.25,-5.0625,28.75,-27.4375,750.0,8.0,540.0,250.0,4.5,3.4000000000000004,254.0,20.0,0.0,8.0,0.0,0.0,1.0,0.0,8.0,0.0,5.0,2.0,4.0,100.0,38.0,8495.0,86.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4990.0,1.0,1.0,0.0,32.0,1284.0,0.0,255.0,854.0,281.0
1789040194925,2026-09-10T15:36:34.925,999.0,14.3,79.0,3.0500000000000003,3.0500000000000003,3.0500000000000003,3.0500000000000003,1.0,1.0,844.0,1.0,0.0,849.0,74.5,92.0,-0.04679784000000001,-0.04679784000000001,2.0,0.999,10.0,18.0,18.0,-32.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,40.0,37.0,26.0,19.5,525.0,399.0,7.0,7.0,810.0,4170.0,0.0,0.0,0.0,1.0,19513.0,24.5,1.0,0.0,25.9375,21.25,21.125,28.5,25.9375,750.0,8.0,910.0,430.0,15.3,14.200000000000001,254.0,20.0,0.0,8.0,0.0,0.0,1.0,0.0,8.0,0.0,5.0,2.0,4.0,100.0,37.0,8495.0,86.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4990.0,1.0,1.0,0.0,32.0,1284.0,0.0,255.0,854.0,281.0
1789040195464,2026-09-10T15:36:35.465,1666.0,14.3,79.0,3.92,3.92,3.92,3.92,0.0,1.0,68.0,1.0,0.0,644.0,73.5,90.5,-0.056388750000000015,-0.056388750000000015,2.0,0.999,14.0,24.0,24.0,-36.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,40.0,24.0,27.0,27.1,357.0,378.0,7.0,7.0,800.0,4180.0,0.0,0.0,0.0,1.0,19513.0,24.8,0.0,0.0,25.9375,21.25,21.125,28.5,25.9375,750.0,8.0,930.0,440.0,15.9,14.8,254.0,20.0,0.0,8.0,0.0,0.0,1.0,0.0,8.0,0.0,5.0,2.0,4.0,100.0,36.0,8495.0,86.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4990.0,1.0,1.0,0.0,32.0,1284.0,0.0,255.0,854.0,281.0
1789040196214,2026-09-10T15:36:36.214,2085.0,14.200000000000001,79.0,2.84,2.84,2.84,2.84,0.0,1.0,185.0,1.0,0.0,610.0,73.5,90.5,-0.0548246,-0.0548246,2.0,0.999,16.0,28.0,28.0,-36.0,24.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,40.0,21.0,22.0,24.6,315.0,315.0,7.0,7.0,800.0,4180.0,0.0,0.0,0.0,1.0,19513.0,23.5,1.0,0.0,15.75,36.0,14.4375,22.9375,15.75,750.0,10.0,930.0,440.0,15.9,14.8,254.0,20.0,0.0,8.0,0.0,0.0,1.0,0.0,8.0,0.0,5.0,2.0,4.0,100.0,37.0,8495.0,86.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,32.0,2003.0,0.0,255.0,854.0,279.0
1789040196756,2026-09-10T15:36:36.757,1468.0,14.3,79.0,3.84,3.84,3.84,3.84,1.0,1.0,722.0,0.0,0.0,224.0,73.0,90.5,-0.005115150000000013,-0.005115150000000013,2.0,0.999,18.0,22.0,22.0,-36.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,40.0,38.0,32.0,28.900000000000002,525.0,441.0,9.0,9.0,890.0,4080.0,0.0,0.0,0.0,1.0,19513.0,32.800000000000004,1.0,0.0,15.75,36.0,14.4375,22.9375,15.75,750.0,11.0,1070.0,520.0,20.3,19.200000000000003,254.0,20.0,0.0,8.0,0.0,0.0,1.0,0.0,8.0,0.0,5.0,2.0,4.0,100.0,38.0,8495.0,86.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,32.0,2003.0,0.0,255.0,854.0,279.0
1789040197443,2026-09-10T15:36:37.444,1683.0,14.200000000000001,79.0,4.86,4.86,4.86,4.86,0.0,1.0,68.0,0.0,0.0,112.0,72.5,90.5,0.0057804899999999715,0.0057804899999999715,3.0,0.999,23.0,22.0,22.0,-33.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,40.0,33.0,34.0,33.300000000000004,483.0,483.0,9.0,9.0,870.0,4110.0,0.0,0.0,0.0,1.0,19513.0,32.6,0.0,0.0,32.6875,33.0625,32.375,21.6875,32.6875,750.0,13.0,1070.0,510.0,20.200000000000003,18.900000000000002,254.0,20.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,2.0,4.0,0.0,38.0,8495.0,86.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,32.0,2003.0,0.0,255.0,854.0,279.0
1789040198076,2026-09-10T15:36:38.077,1999.0,14.3,79.0,4.08,4.08,4.08,4.08,1.0,1.0,664.0,1.0,0.0,683.0,71.5,90.5,-0.013439480000000004,-0.013439480000000004,3.0,0.999,26.0,24.0,24.0,-36.0,21.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,39.0,29.0,30.0,33.6,420.0,420.0,8.0,8.0,860.0,4120.0,0.0,0.0,0.0,1.0,19513.0,32.6,1.0,0.0,32.6875,33.0625,32.375,21.6875,32.6875,750.0,15.0,1060.0,510.0,19.900000000000002,18.6,254.0,20.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,2.0,4.0,0.0,37.0,8495.0,86.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,32.0,2028.0,0.0,255.0,854.0,279.0
1789040198733,2026-09-10T15:36:38.734,2240.0,14.3,80.0,3.48,3.48,3.48,3.48,1.0,1.0,737.0,1.0,0.0,683.0,71.0,90.5,-0.004046949999999994,-0.004046949999999994,4.0,0.999,28.0,29.0,29.0,-36.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,39.0,25.0,26.0,33.0,357.0,357.0,8.0,8.0,860.0,4120.0,0.0,0.0,0.0,1.0,19513.0,32.0,1.0,0.0,22.125,26.5,22.6875,20.625,22.125,750.0,17.0,1060.0,510.0,20.0,18.900000000000002,254.0,20.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,2.0,4.0,0.0,37.0,8495.0,86.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,32.0,2028.0,0.0,255.0,854.0,279.0
1789040199274,2026-09-10T15:36:39.275,2477.0,14.3,80.0,3.06,3.06,3.06,3.06,1.0,1.0,434.0,1.0,0.0,639.0,70.0,90.5,-0.012500990000000017,-0.012500990000000017,4.0,0.999,32.0,30.0,30.0,-36.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,39.0,23.0,23.0,31.900000000000002,336.0,336.0,8.0,8.0,860.0,4110.0,0.0,0.0,0.0,1.0,19513.0,31.700000000000003,0.0,0.0,22.125,26.5,22.6875,20.625,22.125,750.0,18.0,1060.0,510.0,19.900000000000002,18.6,254.0,20.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,2.0,4.0,0.0,41.0,8495.0,86.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,32.0,2028.0,0.0,255.0,854.0,279.0
1789040200053,2026-09-10T15:36:40.054,2558.0,14.3,80.0,2.39,2.39,2.39,2.39,0.0,1.0,97.0,0.0,0.0,87.0,69.5,91.0,0.06621009,0.06621009,4.0,0.999,34.0,36.0,36.0,-22.0,-19.0,-19.0,-19.0,-19.0,0.0,0.0,0.0,0.0,39.0,14.0,16.0,18.5,210.0,231.0,4.0,5.0,720.0,4270.0,0.0,0.0,0.0,1.0,19513.0,16.1,0.0,0.0,-20.1875,-20.1875,-20.375,21.3125,-20.1875,750.0,18.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,0.0,1.0,0.0,8.0,0.0,5.0,0.0,4.0,100.0,41.0,8495.0,86.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,32.0,2608.0,0.0,255.0,854.0,258.0
1789040200592,2026-09-10T15:36:40.593,1353.0,14.200000000000001,80.0,2.46,2.46,2.46,2.46,0.0,0.0,0.0,0.0,0.0,0.0,68.5,90.5,1.9839999999993196e-05,1.9839999999993196e-05,4.0,1.31,0.0,40.0,40.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,39.0,13.0,13.0,9.200000000000001,210.0,210.0,2.0,2.0,600.0,4380.0,0.0,0.0,0.0,1.0,19513.0,8.6,1.0,0.0,-20.1875,-20.1875,-20.375,21.3125,-20.1875,750.0,19.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,0.0,1.0,0.0,8.0,0.0,5.0,1.0,4.0,100.0,42.0,8495.0,86.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,32.0,2608.0,0.0,255.0,854.0,258.0
1789040201345,2026-09-10T15:36:41.345,1130.0,14.200000000000001,80.0,1.83,1.83,1.83,1.83,0.0,0.0,117.0,0.0,0.0,14.0,69.5,90.5,1.9839999999993196e-05,1.9839999999993196e-05,4.0,1.113,0.0,33.0,33.0,7.0,21.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,39.0,19.0,13.0,7.5,294.0,231.0,3.0,2.0,620.0,4370.0,0.0,0.0,0.0,1.0,19513.0,10.3,0.0,0.0,-26.8125,-3.9375,-3.9375,28.25,-26.8125,750.0,19.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,1.0,4.0,0.0,43.0,8495.0,86.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,32.0,2608.0,0.0,255.0,854.0,258.0
1789040202005,2026-09-10T15:36:42.005,981.0,14.3,80.0,2.46,2.46,2.46,2.46,1.0,1.0,825.0,1.0,0.0,786.0,69.5,90.0,-0.0027574800000000066,-0.0027574800000000066,4.0,0.999,4.0,21.0,21.0,-8.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,39.0,19.0,19.0,10.4,294.0,294.0,3.0,3.0,630.0,4360.0,0.0,0.0,0.0,1.0,19513.0,10.4,0.0,0.0,-26.8125,-3.9375,-3.9375,28.25,-26.8125,750.0,19.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,1.0,4.0,0.0,43.0,8495.0,86.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4990.0,1.0,1.0,0.0,32.0,1398.0,0.0,255.0,854.0,240.0
1789040202606,2026-09-10T15:36:42.606,978.0,14.100000000000001,80.0,2.21,2.21,2.21,2.21,1.0,1.0,844.0,1.0,0.0,825.0,73.0,94.0,-0.008510500000000004,-0.008510500000000004,4.0,0.999,5.0,25.0,25.0,-4.0,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,39.0,17.0,17.0,8.700000000000001,273.0,273.0,2.0,2.0,610.0,4380.0,0.0,0.0,0.0,1.0,19513.0,9.1,1.0,0.0,-27.75,-3.3125,-3.25,29.1875,-27.75,750.0,19.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,1.0,4.0,0.0,40.0,8495.0,86.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4990.0,1.0,1.0,0.0,32.0,1398.0,0.0,255.0,854.0,240.0
1789040203113,2026-09-10T15:36:43.113,948.0,14.200000000000001,80.0,2.25,2.25,2.25,2.25,1.0,1.0,810.0,1.0,0.0,830.0,71.5,91.5,-0.02142809000000001,-0.02142809000000001,4.0,0.999,7.0,22.0,22.0,-6.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,39.0,19.0,18.0,9.200000000000001,294.0,294.0,2.0,2.0,610.0,4370.0,0.0,0.0,0.0,1.0,19513.0,9.700000000000001,0.0,0.0,-27.75,-3.3125,-3.25,29.1875,-27.75,750.0,19.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,1.0,4.0,0.0,36.0,8495.0,86.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4990.0,1.0,1.0,0.0,32.0,1398.0,0.0,255.0,854.0,240.0
1789040203866,2026-09-10T15:36:43.867,900.0,14.100000000000001,80.0,2.22,2.22,2.22,2.22,1.0,1.0,761.0,1.0,0.0,795.0,72.5,92.5,-0.04975065000000001,-0.04975065000000001,4.0,0.999,8.0,19.0,19.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,19.0,18.0,8.200000000000001,294.0,294.0,2.0,2.0,600.0,4390.0,0.0,0.0,0.0,1.0,19513.0,8.700000000000001,0.0,0.0,-28.0625,-3.375,-3.5625,29.5,-28.0625,750.0,19.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,1.0,4.0,0.0,32.0,8495.0,86.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,32.0,1203.0,0.0,255.0,854.0,274.0
1789040204434,2026-09-10T15:36:44.435,803.0,14.200000000000001,80.0,2.2,2.2,2.2,2.2,1.0,1.0,688.0,1.0,0.0,708.0,72.5,91.0,-0.08692401,-0.08692401,4.0,0.999,8.0,19.0,19.0,-9.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,39.0,20.0,19.0,7.9,315.0,315.0,2.0,2.0,600.0,4390.0,0.0,0.0,0.0,1.0,19513.0,8.6,1.0,0.0,-28.0625,-3.375,-3.5625,29.5,-28.0625,750.0,19.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,1.0,4.0,0.0,35.0,8495.0,86.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,32.0,1203.0,0.0,255.0,854.0,274.0
1789040205065,2026-09-10T15:36:45.065,767.0,13.9,80.0,2.38,2.38,2.38,2.38,0.0,1.0,117.0,1.0,0.0,664.0,75.5,94.0,-0.054443099999999994,-0.054443099999999994,4.0,0.999,9.0,18.0,18.0,-11.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,39.0,21.0,19.0,8.1,336.0,315.0,2.0,2.0,600.0,4380.0,0.0,0.0,0.0,1.0,19513.0,8.5,0.0,0.0,-28.8125,-2.125,-2.25,30.25,-28.8125,750.0,18.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,1.0,4.0,0.0,40.0,8495.0,86.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,32.0,1203.0,0.0,255.0,854.0,274.0
1789040205697,2026-09-10T15:36:45.697,756.0,14.200000000000001,80.0,2.45,2.45,2.45,2.45,0.0,1.0,395.0,0.0,0.0,92.0,73.0,91.0,-0.04821702,-0.04821702,4.0,0.999,10.0,16.0,16.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,21.0,20.0,8.200000000000001,336.0,315.0,2.0,2.0,600.0,4390.0,0.0,0.0,0.0,1.0,19513.0,8.6,0.0,0.0,-28.8125,-2.125,-2.25,30.25,-28.8125,750.0,16.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,1.0,0.0,8.0,0.0,5.0,1.0,4.0,100.0,42.0,8495.0,86.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4990.0,1.0,1.0,0.0,32.0,1028.0,0.0,255.0,854.0,285.0
1789040206413,2026-09-10T15:36:46.414,752.0,14.200000000000001,80.0,2.44,2.44,2.44,2.44,1.0,1.0,781.0,1.0,0.0,732.0,73.5,91.0,-0.07107650000000001,-0.07107650000000001,5.0,0.999,10.0,16.0,16.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,21.0,21.0,8.5,336.0,336.0,2.0,2.0,610.0,4380.0,0.0,0.0,0.0,1.0,19513.0,8.8,1.0,0.0,-29.5,0.0,-2.5,30.9375,-29.5,750.0,11.0,390.0,190.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,1.0,0.0,8.0,0.0,5.0,1.0,4.0,100.0,43.0,8495.0,86.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4990.0,1.0,1.0,0.0,32.0,1028.0,0.0,255.0,854.0,285.0
1789040207016,2026-09-10T15:36:47.016,748.0,14.100000000000001,80.0,2.46,2.46,2.46,2.46,1.0,1.0,678.0,1.0,0.0,717.0,75.0,91.5,-0.07808084000000001,-0.07808084000000001,5.0,0.999,11.0,16.0,16.0,-15.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,39.0,20.0,20.0,8.200000000000001,336.0,336.0,2.0,2.0,600.0,4390.0,0.0,0.0,0.0,1.0,19513.0,8.4,0.0,0.0,-29.5,0.0,-2.5,30.9375,-29.5,750.0,7.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,0.0,1.0,0.0,8.0,0.0,5.0,1.0,4.0,100.0,43.0,8495.0,86.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4990.0,1.0,1.0,0.0,32.0,1028.0,0.0,255.0,854.0,285.0
1789040207827,2026-09-10T15:36:47.827,746.0,14.200000000000001,80.0,2.43,2.43,2.43,2.43,0.0,1.0,117.0,0.0,0.0,224.0,73.5,89.5,-0.06339309000000001,-0.06339309000000001,6.0,0.999,12.0,16.0,16.0,-14.0,-5.0,-5.0,-5.0,-5.0,0.0,0.0,0.0,0.0,39.0,21.0,20.0,8.200000000000001,336.0,315.0,2.0,2.0,600.0,4390.0,0.0,0.0,0.0,1.0,19513.0,8.5,0.0,0.0,-27.875,-2.1875,-3.75,29.3125,-27.875,750.0,6.0,540.0,250.0,3.7,2.5,254.0,20.0,0.0,8.0,0.0,0.0,1.0,0.0,8.0,0.0,5.0,1.0,4.0,100.0,40.0,8495.0,86.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,32.0,1180.0,0.0,255.0,854.0,334.0
