time_ms,iso,ETAT_VERROUILLAGE_DEVERROUILLAGE_CALCULTATEUR,ETAT_PROGRAMMATION_ANTI_DEMARRAGE,PB_TRANSMISSION_CODE_DEVERROUILLAGE,OPTION_APPAIRAGE_CHOISIE,REGIME_MOTEUR,TENSION_ALIMENTATION_CALCULATEUR_CONTROLE_MOTEUR,TEMPERATURE_D_EAU_MOTEUR_d,TEMPS_INJECTION_CYLINDRE_01,TEMPS_INJECTION_CYLINDRE_02,TEMPS_INJECTION_CYLINDRE_03,TEMPS_INJECTION_CYLINDRE_04,ETAT_SONDE_A_OXYGENE_AMONT,ETAT_REGULATION_SONDE_A_OXYGENE_AMONT,TENSION_SONDE_A_OXYGENE_AMONT,ETAT_SONDE_A_OXYGENE_AVAL,ETAT_REGULATION_SONDE_A_OXYGENE_AVAL,TENSION_SONDE_A_OXYGENE_AVAL,RCOAMONT,RCOAVAL,FACTEUR_CORRECTION_RICHESSE_AMONT,FACTEUR_CORRECTION_RICHESSE_AVAL,CHARGE_ESTIMEE_CANISTER,CON_RICHESSE,CDERCOELECPURGE,AVANCE_ALLUMAGE_OPTIMAL,AVANCE_ALLUMAGE_MAXIMUM,AVANCE_ALLUMAGE_MINIMUM,AVANCE_ALLUMAGE_APPLIQUEE_A_CHAQUE_CYLINDRE,RETRAIT_AVANCE_ALLUMAGE_CYLINDRE_01,RETRAIT_AVANCE_ALLUMAGE_CYLINDRE_02,RETRAIT_AVANCE_ALLUMAGE_CYLINDRE_03,RETRAIT_AVANCE_ALLUMAGE_CYLINDRE_04,TEMP_AIR_ADMISSION_SUP,REMPLISSAGE_DE_CONSIGNE,REMPLISSAGE_MESURE,DEBIT_AIR,CONSIGNE_PRESSION_ADMISSION,PRESSIONTUBULURE,ANGLE_PAPILLON_CONSIGNE,ANGLE_PAPILLON_MESURE,TENSION_RECOPIE_POSITION_PAPILLON_01,TENSION_RECOPIE_POSITION_PAPILLON_02,CONSIGNE_POSITION_DEPHASEUR_AAC_ADMISSION,POS_DEPHASEUR_ACC_1,RCO_ELECTROVANNE_DEPHASEUR_ACC_1,ETAT_COH_POSITION_AAC_ADMI_VIL,COMPTDEMMOT,DEBAIRCONS,DEPASSEMENT_SEUIL_ENCRASSEMENT_MOTEUR,COMPTEUR_NB_DEMARRAGE_A_FROID,APP_POS_MINI_PEDALE_1,APP_POS_MINI_PEDALE_2,APP_POS_MAXI_PEDALE_1,APP_POS_MAXI_PEDALE_2,ETAT_APP_BUTEES_PAPILLON_MOTORISE,BESOIN_APPRENTISSAGE_BUTEES_PAPILLON,VALEUR_APP_LIMP_HOME_BPM_SIGNAL_1,VALEUR_APP_LIMP_HOME_BPM_SIGNAL_2,APPRENTISSAGE_BUTE_MINI_PAPILLON_PISTE_01,APPRENTISSAGE_BUTE_MINI_PAPILLON_PISTE_02,ETAT_APP_DEPH_AAC_ADM,VALEUR_APPRENTISSAGE_BUTEE_BASSE_DEPHASEUR_AAC_ADMISSION,STATUS_PREMIER_APP_DEPH_AAC_ADM,COUPLE_MOTEUR_EFFECTIF_AIR,COUPLE_MOTEUR_EFFECTIF_AVANCE,COUPLE_MOTEUR_AVANCE,COUPLE_RESISTANT_MOTEUR_ESTIME,COUPLE_VOLONTE_CONDUCTEUR,REGMOTRALENTI,VITESSE_VEHICULE,PEDALE_ACCELERATEUR_1,PEDALE_ACCELERATEUR_2,POSPEDACC1,POSPEDACC2,VITESSE_CONSIGNE_REGULATION_VITESSE,ETAT_RVV,VITESSE_CONSIGNE_LIMITATION_DE_VITESSE,ETAT_LVV,ETAT_CONTACTEUR_FREIN_PRINCIPAL,ETAT_CONTACTEUR_PEDALE_FREIN,INFORMATION_CAPTEUR_EMBRAYAGE,INFORMATION_POINT_DUR_PEDALE_ACCELERATEUR,RAPPORT_ENGAGE,TYPE_BOITE_VITESSES,ETAT_MTH,ETAT_FONCTIONNEMENT_MOTEUR_THERMIQUE,ETAT_REVEIL_CALCULATEUR,POSITION_PEDALE_EMBRAYAGE,NIVEAU_CARBURANT_AFFICHE,TEMPS_ARRET_MOTEUR,TEMPERATURE_EAU_DERNIER_ARRET_MOTEUR,AUTORISATION_DEMARRAGE_CALCULATEURS_BV,ETAT_GMP,ETAT_REL_GMV_C5,ETAT_GMV_PTIT_C5,CONSIGNE_VITESSE_GMV_C5,ETAT_RELAIS_GMV,ESTIMATION_PUISSANCE_CONSO_COMPRESSEUR_REFRI,PRESSION_CIRCUIT_REFRIGERANT_a,TENSION_ALIMENTATION_CAPTEURS_01,TENSION_ALIMENTATION_CAPTEURS_02,TENSION_ALIMENTATION_CAPTEURS_03,PRESSION_HUILE_MOTEUR,COMMANDE_RELAIS_PUISSANCE,ETATCDEDEM,TEMPERATURE_AIR_EXTERIEUR,BRUIT_CAPTEUR_CLIQUETIS,INFO_DETECTION_CHOC,ETAT_COMMANDE_POMPE_VIDE_ELECTRIQUE,PRESSION_ATMOSPHERIQUE,PRESSION_MASTERVAC,ZAPVNUMBER,SIGNATURE,DATE,MILEAGE,ERASETYPE,NUMBERINTERVENTION,DONNES_ADAPT
1788499137865,2026-09-04T09:18:57.865,0.0,4.0,0.0,1.0,1783.0,14.100000000000001,92.0,,,,,,,,,,,,,,,,,,26.0,26.0,-10.0,26.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.375,11.0,10.625,21.375,2.375,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29.0,1.0,0.0,4.0,5000.0,4990.0,4980.0,1.0,1.0,0.0,24.0,2475.0,0.0,255.0,857.0,302.0,0.0,0.0,,,,,
1788499138272,2026-09-04T09:18:58.272,0.0,4.0,0.0,1.0,1560.0,14.100000000000001,91.0,,,,,,,,,,,,,,,,,,34.0,34.0,-21.0,-21.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.875,-20.875,-19.8125,22.25,-20.875,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29.0,1.0,0.0,4.0,5000.0,4990.0,4990.0,1.0,1.0,0.0,24.0,2347.0,0.0,255.0,857.0,280.0,0.0,0.0,,,,,
1788499138840,2026-09-04T09:18:58.840,0.0,4.0,0.0,1.0,1150.0,14.100000000000001,91.0,,,,,,,,,,,,,,,,,,33.0,33.0,-2.0,-2.0,0.0,0.0,0.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.4375,-20.375,-12.875,25.8125,-24.4375,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29.0,1.0,0.0,4.0,5000.0,4990.0,4970.0,1.0,1.0,0.0,24.0,1669.0,0.0,255.0,857.0,259.0,0.0,0.0,,,,,
1788499139353,2026-09-04T09:18:59.353,0.0,4.0,0.0,1.0,898.0,14.0,91.0,,,,,,,,,,,,,,,,,,27.0,27.0,3.0,4.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.625,-5.4375,-7.875,27.0,-25.625,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29.0,1.0,0.0,4.0,5000.0,4990.0,4990.0,1.0,1.0,0.0,24.0,1962.0,0.0,255.0,857.0,277.0,0.0,0.0,,,,,
1788499139875,2026-09-04T09:18:59.875,0.0,4.0,0.0,1.0,809.0,13.600000000000001,91.0,,,,,,,,,,,,,,,,,,24.0,24.0,-4.0,12.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.625,-2.5625,-2.375,28.0,-26.625,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29.0,1.0,0.0,4.0,5000.0,4990.0,4980.0,1.0,1.0,0.0,24.0,1121.0,0.0,255.0,857.0,278.0,0.0,0.0,,,,,
1788499140441,2026-09-04T09:19:00.441,0.0,4.0,0.0,1.0,791.0,14.100000000000001,91.0,,,,,,,,,,,,,,,,,,19.0,19.0,-9.0,-2.0,0.0,0.0,0.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.3125,-6.3125,-5.75,28.6875,-27.3125,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29.0,1.0,0.0,4.0,5000.0,4990.0,4980.0,1.0,1.0,0.0,24.0,2113.0,0.0,255.0,857.0,288.0,0.0,0.0,,,,,
1788499140945,2026-09-04T09:19:00.945,0.0,4.0,0.0,1.0,773.0,14.0,91.0,,,,,,,,,,,,,,,,,,21.0,21.0,-8.0,1.0,0.0,0.0,0.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.625,-7.0625,-7.375,29.0,-27.625,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29.0,1.0,0.0,4.0,5000.0,4990.0,4970.0,1.0,1.0,0.0,24.0,1312.0,0.0,255.0,857.0,289.0,0.0,0.0,,,,,
1788499141617,2026-09-04T09:19:01.617,0.0,4.0,0.0,1.0,763.0,13.9,91.0,,,,,,,,,,,,,,,,,,22.0,22.0,-7.0,2.0,0.0,0.0,0.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.375,-5.0,-5.625,28.75,-27.375,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29.0,1.0,0.0,4.0,5000.0,4990.0,4970.0,1.0,1.0,0.0,24.0,1432.0,0.0,255.0,857.0,302.0,0.0,0.0,,,,,
1788499142164,2026-09-04T09:19:02.164,0.0,4.0,0.0,1.0,750.0,14.100000000000001,92.0,,,,,,,,,,,,,,,,,,22.0,22.0,-7.0,1.0,0.0,0.0,0.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.4375,-5.125,-6.125,28.8125,-27.4375,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29.0,0.0,0.0,4.0,5000.0,4990.0,4980.0,1.0,1.0,0.0,24.0,1517.0,0.0,255.0,857.0,302.0,0.0,0.0,,,,,
1788499142624,2026-09-04T09:19:02.624,0.0,4.0,0.0,1.0,753.0,14.0,92.0,,,,,,,,,,,,,,,,,,22.0,22.0,-8.0,2.0,0.0,0.0,0.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.4375,-5.75,-5.9375,28.8125,-27.4375,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29.0,0.0,0.0,4.0,5000.0,4990.0,4980.0,1.0,1.0,0.0,24.0,1967.0,0.0,255.0,857.0,302.0,0.0,0.0,,,,,
1788499143150,2026-09-04T09:19:03.150,0.0,4.0,0.0,1.0,749.0,14.0,92.0,,,,,,,,,,,,,,,,,,22.0,22.0,-8.0,3.0,0.0,0.0,0.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.375,-4.25,-4.625,28.75,-27.375,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29.0,0.0,0.0,4.0,5000.0,4990.0,4970.0,1.0,1.0,0.0,24.0,1545.0,0.0,255.0,857.0,308.0,0.0,0.0,,,,,
1788499143696,2026-09-04T09:19:03.696,0.0,4.0,0.0,1.0,754.0,14.100000000000001,92.0,,,,,,,,,,,,,,,,,,21.0,21.0,-8.0,1.0,0.0,0.0,0.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.4375,-5.8125,-5.375,28.8125,-27.4375,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29.0,0.0,0.0,4.0,5000.0,4990.0,4980.0,1.0,1.0,0.0,24.0,1421.0,0.0,255.0,857.0,305.0,0.0,0.0,,,,,
1788499144259,2026-09-04T09:19:04.259,0.0,4.0,0.0,1.0,744.0,14.100000000000001,92.0,,,,,,,,,,,,,,,,,,21.0,21.0,-8.0,1.0,0.0,0.0,0.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.4375,-5.5625,-5.4375,28.8125,-27.4375,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29.0,0.0,0.0,4.0,5000.0,4990.0,4970.0,1.0,1.0,0.0,24.0,1776.0,0.0,255.0,857.0,305.0,0.0,0.0,,,,,
1788499144789,2026-09-04T09:19:04.789,0.0,4.0,0.0,1.0,748.0,14.0,92.0,,,,,,,,,,,,,,,,,,21.0,21.0,-8.0,3.0,0.0,0.0,0.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.4375,-5.75,-3.5625,28.8125,-27.4375,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29.0,0.0,0.0,4.0,5000.0,4990.0,4980.0,1.0,1.0,0.0,24.0,1454.0,0.0,255.0,857.0,312.0,0.0,0.0,,,,,
1788499145252,2026-09-04T09:19:05.252,0.0,4.0,0.0,1.0,745.0,14.100000000000001,92.0,,,,,,,,,,,,,,,,,,19.0,19.0,-9.0,0.0,0.0,0.0,0.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.4375,-3.4375,-4.875,28.8125,-27.4375,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29.0,0.0,0.0,4.0,5000.0,4990.0,4970.0,1.0,1.0,0.0,24.0,1406.0,0.0,255.0,857.0,313.0,0.0,0.0,,,,,
1788499145736,2026-09-04T09:19:05.736,0.0,4.0,0.0,1.0,737.0,14.100000000000001,92.0,,,,,,,,,,,,,,,,,,19.0,19.0,-9.0,1.0,0.0,0.0,0.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.3125,-3.1875,-3.5,28.6875,-27.3125,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29.0,0.0,0.0,4.0,5000.0,4990.0,4970.0,1.0,1.0,0.0,24.0,1396.0,0.0,255.0,857.0,312.0,0.0,0.0,,,,,
1788499146257,2026-09-04T09:19:06.257,0.0,4.0,0.0,1.0,743.0,13.9,92.0,,,,,,,,,,,,,,,,,,19.0,19.0,-10.0,4.0,0.0,0.0,0.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.1875,-1.625,-1.0,28.625,-27.1875,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29.0,0.0,0.0,4.0,5000.0,4990.0,4990.0,1.0,1.0,0.0,24.0,1345.0,0.0,255.0,857.0,319.0,0.0,0.0,,,,,
1788499146861,2026-09-04T09:19:06.861,0.0,4.0,0.0,1.0,746.0,14.0,92.0,,,,,,,,,,,,,,,,,,17.0,17.0,-12.0,-2.0,0.0,0.0,0.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.1875,-1.875,-2.5,28.625,-27.1875,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29.0,0.0,0.0,4.0,5000.0,4990.0,4980.0,1.0,1.0,0.0,24.0,1654.0,0.0,255.0,857.0,319.0,0.0,0.0,,,,,
1788499147358,2026-09-04T09:19:07.358,0.0,4.0,0.0,1.0,748.0,14.100000000000001,92.0,,,,,,,,,,,,,,,,,,17.0,17.0,-11.0,-2.0,0.0,0.0,0.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.375,-2.5,-3.0625,28.75,-27.375,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29.0,0.0,0.0,4.0,5000.0,4990.0,4990.0,1.0,1.0,0.0,24.0,1391.0,0.0,255.0,857.0,319.0,0.0,0.0,,,,,
1788499147932,2026-09-04T09:19:07.932,0.0,4.0,0.0,1.0,750.0,13.8,92.0,,,,,,,,,,,,,,,,,,17.0,17.0,-11.0,-2.0,0.0,0.0,0.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.0625,-1.8125,-0.875,28.5,-27.0625,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29.0,0.0,0.0,4.0,5000.0,4990.0,4980.0,1.0,1.0,0.0,24.0,1848.0,0.0,255.0,857.0,319.0,0.0,0.0,,,,,
1788499148437,2026-09-04T09:19:08.437,0.0,4.0,0.0,1.0,755.0,14.0,92.0,,,,,,,,,,,,,,,,,,17.0,17.0,-11.0,1.0,0.0,0.0,0.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.0625,-0.625,-2.625,28.5,-27.0625,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29.0,0.0,0.0,4.0,5000.0,4990.0,4970.0,1.0,1.0,0.0,24.0,1618.0,0.0,255.0,857.0,319.0,0.0,0.0,,,,,
1788499148946,2026-09-04T09:19:08.946,0.0,4.0,0.0,1.0,741.0,14.0,92.0,,,,,,,,,,,,,,,,,,16.0,16.0,-12.0,-1.0,0.0,0.0,0.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.125,-1.5,-1.9375,28.5,-27.125,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29.0,0.0,0.0,4.0,5000.0,4990.0,4980.0,1.0,1.0,0.0,24.0,1593.0,0.0,255.0,857.0,319.0,0.0,0.0,,,,,
1788499149449,2026-09-04T09:19:09.449,0.0,4.0,0.0,1.0,751.0,13.8,92.0,,,,,,,,,,,,,,,,,,17.0,17.0,-11.0,2.0,0.0,0.0,0.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.0625,-1.0,-1.25,28.4375,-27.0625,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29.0,0.0,0.0,4.0,5000.0,4990.0,4980.0,1.0,1.0,0.0,24.0,1596.0,0.0,255.0,857.0,318.0,0.0,0.0,,,,,
1788499150064,2026-09-04T09:19:10.064,0.0,4.0,0.0,1.0,756.0,14.0,92.0,,,,,,,,,,,,,,,,,,17.0,17.0,-11.0,-2.0,0.0,0.0,0.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.125,-0.75,-2.5625,28.5,-27.125,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29.0,0.0,0.0,4.0,5000.0,4990.0,4980.0,1.0,1.0,0.0,24.0,1386.0,0.0,255.0,857.0,318.0,0.0,0.0,,,,,
1788499150563,2026-09-04T09:19:10.563,0.0,4.0,0.0,1.0,748.0,14.0,92.0,,,,,,,,,,,,,,,,,,17.0,17.0,-11.0,0.0,0.0,0.0,0.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.1875,-1.6875,-1.9375,28.5625,-27.1875,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29.0,0.0,0.0,4.0,5000.0,4990.0,4980.0,1.0,1.0,0.0,24.0,1537.0,0.0,255.0,857.0,318.0,0.0,0.0,,,,,
1788499151052,2026-09-04T09:19:11.052,0.0,4.0,0.0,1.0,753.0,13.600000000000001,92.0,,,,,,,,,,,,,,,,,,17.0,17.0,-11.0,2.0,0.0,0.0,0.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.875,-1.5625,-2.75,28.25,-26.875,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29.0,0.0,0.0,4.0,4990.0,4980.0,4980.0,1.0,1.0,0.0,24.0,1335.0,0.0,255.0,857.0,318.0,0.0,0.0,,,,,
1788499151511,2026-09-04T09:19:11.511,0.0,4.0,0.0,1.0,752.0,14.0,92.0,,,,,,,,,,,,,,,,,,17.0,17.0,-11.0,-2.0,0.0,0.0,0.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.1875,-2.5625,-2.5,28.5625,-27.1875,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29.0,0.0,0.0,4.0,5000.0,4990.0,4980.0,1.0,1.0,0.0,24.0,1435.0,0.0,255.0,857.0,318.0,0.0,0.0,,,,,
1788499152181,2026-09-04T09:19:12.181,0.0,4.0,0.0,1.0,748.0,14.100000000000001,92.0,,,,,,,,,,,,,,,,,,18.0,18.0,-11.0,0.0,0.0,0.0,0.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.1875,-3.1875,-2.625,28.5625,-27.1875,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29.0,0.0,0.0,4.0,5000.0,4990.0,4980.0,1.0,1.0,0.0,24.0,1590.0,0.0,255.0,857.0,318.0,0.0,0.0,,,,,
1788499152680,2026-09-04T09:19:12.680,0.0,4.0,0.0,1.0,746.0,13.8,92.0,,,,,,,,,,,,,,,,,,18.0,18.0,-11.0,1.0,0.0,0.0,0.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.0,-0.4375,-0.875,28.375,-27.0,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4990.0,1.0,1.0,0.0,24.0,1535.0,0.0,255.0,857.0,340.0,0.0,0.0,,,,,
1788499153186,2026-09-04T09:19:13.186,0.0,4.0,0.0,1.0,748.0,14.100000000000001,92.0,,,,,,,,,,,,,,,,,,16.0,16.0,-12.0,-3.0,0.0,0.0,0.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.0625,-3.0625,-2.5,28.4375,-27.0625,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,24.0,2021.0,0.0,255.0,857.0,332.0,0.0,0.0,,,,,
1788499153721,2026-09-04T09:19:13.721,0.0,4.0,0.0,1.0,750.0,14.100000000000001,92.0,,,,,,,,,,,,,,,,,,16.0,16.0,-15.0,13.0,0.0,0.0,0.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.125,38.6875,43.8125,25.5,60.125,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,24.0,3030.0,0.0,255.0,857.0,333.0,0.0,0.0,,,,,
1788499154196,2026-09-04T09:19:14.196,0.0,4.0,0.0,1.0,1878.0,14.100000000000001,93.0,,,,,,,,,,,,,,,,,,25.0,25.0,-36.0,21.0,0.0,0.0,0.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1875,10.8125,10.8125,27.125,13.1875,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,24.0,3553.0,0.0,255.0,857.0,333.0,0.0,0.0,,,,,
1788499154699,2026-09-04T09:19:14.699,0.0,4.0,0.0,1.0,1893.0,14.100000000000001,93.0,,,,,,,,,,,,,,,,,,24.0,24.0,-29.0,7.0,0.0,0.0,0.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.375,9.375,12.875,24.125,9.375,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,24.0,3941.0,0.0,255.0,857.0,333.0,0.0,0.0,,,,,
1788499155200,2026-09-04T09:19:15.200,0.0,4.0,0.0,1.0,1282.0,14.100000000000001,93.0,,,,,,,,,,,,,,,,,,22.0,22.0,-29.0,-16.0,0.0,0.0,0.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.875,-13.125,-16.25,25.25,-23.875,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,24.0,1779.0,0.0,255.0,857.0,309.0,0.0,0.0,,,,,
1788499155644,2026-09-04T09:19:15.644,0.0,4.0,0.0,1.0,947.0,13.9,93.0,,,,,,,,,,,,,,,,,,25.0,25.0,-3.0,0.0,0.0,0.0,0.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.9375,-2.625,-5.8125,26.3125,-24.9375,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4990.0,1.0,1.0,0.0,24.0,1253.0,0.0,255.0,857.0,296.0,0.0,0.0,,,,,
1788499156150,2026-09-04T09:19:16.150,0.0,4.0,0.0,1.0,839.0,14.0,93.0,,,,,,,,,,,,,,,,,,19.0,19.0,-8.0,-2.0,0.0,0.0,0.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.5625,-4.6875,-4.625,26.9375,-25.5625,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,24.0,1758.0,0.0,255.0,857.0,306.0,0.0,0.0,,,,,
1788499156568,2026-09-04T09:19:16.568,0.0,4.0,0.0,1.0,797.0,13.700000000000001,93.0,,,,,,,,,,,,,,,,,,21.0,21.0,-8.0,3.0,0.0,0.0,0.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.375,-3.4375,-4.1875,27.75,-26.375,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,24.0,2069.0,0.0,255.0,857.0,304.0,0.0,0.0,,,,,
1788499157153,2026-09-04T09:19:17.153,0.0,4.0,0.0,1.0,783.0,14.0,93.0,,,,,,,,,,,,,,,,,,21.0,21.0,-7.0,19.0,0.0,0.0,0.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.875,46.25,45.8125,25.1875,64.875,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,24.0,2496.0,0.0,255.0,857.0,302.0,0.0,0.0,,,,,
1788499157802,2026-09-04T09:19:17.802,0.0,4.0,0.0,1.0,1989.0,14.0,93.0,,,,,,,,,,,,,,,,,,25.0,25.0,-36.0,-7.0,0.0,0.0,0.0,0.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.4375,-2.6875,-3.6875,26.1875,-2.4375,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,30.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,24.0,3057.0,0.0,255.0,857.0,287.0,0.0,0.0,,,,,
1788499158304,2026-09-04T09:19:18.304,0.0,4.0,0.0,1.0,1693.0,14.100000000000001,93.0,,,,,,,,,,,,,,,,,,27.0,27.0,-19.0,24.0,0.0,0.0,0.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.1875,19.9375,20.0,23.4375,45.1875,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,30.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,24.0,3119.0,0.0,255.0,857.0,284.0,0.0,0.0,,,,,
